scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,paragraph,label,Bottid,word_count,number_of_types
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"The IETF document adds that, in the future, for more accurate screen-capture delivery, “[i]t may be advisable to use video codecs optimized for screen content for the representation of this type of content.”",0.0,5,33,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Can you share how many streams you create for your typical SD and HD adaptive groups? This is our internal magic, which we won’t share.",0.0,5,25,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"Level 3 argues that the FCC’s network-neutrality rules, adopted Dec. 21 in a 3-2 vote, explicitly forbid Comcast and other residential broadband providers from charging anyone a “toll” to reach consumers (see “FCC Delivers on Network Neutrality,” Jan. 3, page 2).",0.0,11,41,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Scripps Networks Interactive  Food Network, HGTV, Travel Channel, DIY Network*",1.0,20,20,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"The FCC commissioners unanimously voted to designate the deal for hearing — a death knell — and all had questions about how Sinclair represented the deal to them and whether it did so accurately. The hearing was dropped after the deal was withdrawn, but those questions remain and the  Media Bureau opened an investigation, as many suspected it would.",0.0,11,60,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"Videoconferencing has been around a bit longer than the term collaborative computing, but it has recently become a subset of collaborative computing with its ability for desktop and application sharing growing in importance. This shift is partially due to the lower cost of desktop video chat, through Skype or other instant messaging programs, and also partially due to the rise of WebEx and other desktop-sharing tools that also now include robust multiparty video chat.",1.0,18,74,0.4
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Like their secular counterparts, religious television programmers have put more and more of their  video on the Web in the past several years. Now, political winds could blow even more faith-based fare onto the Internet as programmers look for a safe harbor.",1.0,17,43,0.3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"The ad package will include integrated billboards around daily features on Robin & Company and Prime News with Erica Hill       http://www.cnn.com/CNN/Programs/prime.news     teasing the launch of the survey in April, as well as around continuing on-air coverage of the cities and survey results through October. The ad package will have tagged tune-ins and integrated billboards on-air, with banner ads and messaging on CNN.com and CNN Exchange where viewers will be encouraged to post their own experiences and vacation stories for possible use on-air.      ",1.0,20,90,0.3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Leading the charge is  Discovery chief commercial officer Paul Guyardo, who joined  Discovery about a year ago after a 10-year stint as chief revenue officer at DirecTV. A savvy marketer who was part of the team that helped grow DirecTV's subscriber base from 15 million to more than 20 million, Guyardo is the point man in  Discovery 's ambitious new plan, not only in charge of U.S. digital operations, but also taking over its Eurosports.com digital initiative in Europe.",0.0,1,82,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"Winter is coming” may be the ominous tagline for HBO's hit show Game of Thrones, but for parent Time Warner's pending merger with AT&T, winter is already here.",8.0,28,28,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Good scares aren’t just about blood and guts and gore; the scares and suspense work better when you’re fully invested in the characters and in following a character’s journey, which can be best done through a multi-episode serial arc,” he said. “Thanks to the advent of VOD and DVRs, more and more television is serialized, so people can keep up with the long story and character arcs.”",1.0,17,67,0.2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"YouTube’s announcement it will launch a  subscription TV platform with up to 50 pay channels has certainly made waves in the pay TV industry, sparking conversations around their motives, revenues and — most importantly — how this will impact the market as a whole.",0.0,9,45,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"Briceño deferred questions about why the matches were not being incorporated as part of programming on Al Jazeera English, or whether beIn Sports will participate in the rights auction for England's Barclays Premier League, which is expected to take place late this summer or in the fall, to Al Obaidli, who was not available at presstime.",1.0,16,56,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"Education – Campaigns that enhance students’ educational experience, position the organization as a leader in education and technology, and demonstrate the powerful impact of broadband applications, cable programming and/or new  media in schools.",1.0,17,34,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"* In October, midsized operator Atlantic Broadband bought South Florida fiber company FiberLight for an undisclosed sum, adding 350 route miles of fiber to its network in that state.",0.0,2,29,0.1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"AMC's Emmy Award-winning  series Better Call Saul will debut its sixth and final season April 18. Bob Odenkirk returns as criminal lawyer Saul Goodman for the 13-episode final season of the Vince Gilligan and Peter Gould-created  series , which is a spinoff of AMC's Breaking Bad.",1.0,23,48,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Meanwhile, CBS in April announced deals       http://www.multichannel.com/article/CA6433470.html     to distribute TV shows through AOL, MSN, CNET Networks, Comcast.net and Comcast’s Fancast       http://www.multichannel.com/article/CA6467957.html     , Joost and other partners.      ",1.0,16,39,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"“We asked people who are currently subscribers of Netflix, ‘Would you switch to a lower- priced tier in exchange for watching advertising?’ ” explains Steinberg. “Now, it’s a bit of a loaded question, because we don’t have a price point yet, so we said, ‘For some lower price for some amount of ads, would you be willing to switch?’ ” The result: 5% said they definitely would, and 9% said they likely would, totaling  14%. Maybe viewers need to see how the ad- supported content is delivered before saying they’d pay to watch ads. ",1.0,20,96,0.3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"No one told that to Gabriel Torres. In spring 2005, he spent $3,000 to start production on syndicated TV show RemixTV , which airs on five LAT-TV affiliates, as well as KDVA-TV, Telemundo's El Paso, Texas affiliate.      ",0.0,1,40,0.3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"HBO Sports president Ken Hershman said the network isn’t sufering from lack of quality fghters — over the next three months, the network will air live fghts featuring such names as 2014 fghter of the year Terrance Crawford, heavyweight champion Vladimir Klitschko and rising star Canelo Alvarez. Potential fghts for former champions Miguel Cotto and Timothy Bradley are currently in negotiations, he added.",1.0,17,63,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The Birth of Drunk History “The show started when my partner Derek Waters came to me to help him make this video for his live show that he did at the Upright Citizens Brigade Theatre in Hollywood,” Konner said. “He said, ‘I want to film somebody drunk and then let’s re-enact what they said, someone drunk telling a story.’ And I thought that was hilarious and we went ahead and did it.”",1.0,17,72,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"The Basics At the next level are small, standalone, handheld boxes that have a single video in and Ethernet or Wi-Fi out. For instance, the $500 Cerevo LiveShell series of streaming appliances delivers 720p at up to 10Mbps. Supporting several CDNs, including YouTube, Ustream, and RTMP, the LiveShell Pro can even toggle recording on Ustream’s server. Because it is configurable via a web interface, any computer or mobile device can adjust the unit’s settings. ",1.0,15,75,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Last year, because of COVID-19, most of Claman’s competitors stayed away from the massive consumer electronics showcase. Their loss, Claman told Broadcasting+Cable.",1.0,15,22,0.1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"The  OTT community is hurtling forward with 4K  content , ahead of their pay TV competitors, because",0.0,5,20,0.3
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"The industry slogan for this has been “encode once, stream everywhere” for several years now. But at least one media server company is mixing up that slogan, replacing it with “mix once, play everywhere.”",0.0,5,34,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"We’ve spent the last three months debugging the app and having our engineers focus and fnalize the product,” Luc Toma-sino, TabletTV’s chief marketing officer and launch director, said. “We’re reaching the end of that period.”",0.0,7,35,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fox Business Network will alter its primetime programming lineup in September to include news shows hosted by several of the network’s on-air personalities.,1.0,17,23,0.2
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"The ATSC 3.0 Workflow “ATSC 3.0 is designed to be a next generation of digital television broadcasts for terrestrial broadcasting,” says media consultant Skip Pizzi. The transport layer has been switched to be an IP-based system and is a complete greenfield approach for radio frequency (RF) delivery, with no backward compatibility to ATSC 1.0. “So it’s got to be a whole lot better to make it worth that kind of forklift transition both for broadcasters and for consumers. It was designed from the ground up to literally be an end-to-end kind of improvement of everything that could possibly be done with a television,” notes Pizzi.",1.0,20,105,0.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The survey also looked at what viewers expect out of a multiplatform service in addition to those viewers behaviors. Seventy-five percent of respondents said multiplatform availability for movie  content was an important attribute. Forty-five percent ranked it as the second most valuable feature (first was access to hi-def programming). The third most important attribute, according to consumers, was the ability to watch  content on their own schedule.",1.0,0,69,0.2
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"The Biden administration has made it clear  its definition of broadband affordability includes a host of elements, including digital literacy (as well as price, competition, affordability and quality).",0.0,11,29,0.2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"We see no evidence of fundamental trends to support a view that things are getting less worse,” Juenger wrote last week, adding that pay TV subscribers and conventional TV audiences continue to fall while  subscription VOD services like  Netflix gain viewers.",0.0,9,43,0.2
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"UBS  media analyst Doug Mitchelson estimates about 17.8 million  Netflix customers in the U.S. (37% of its total base) were at the $7.99 price point. He thinks the $2-per-month increase will be too high for between 3% and 4% of those customers, who will probably cancel service.",0.0,9,49,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"What we're looking for is, how do you maintain mindshare, maintain the ability to connect with prospects and customers, but measure that right,” Nitti told conference moderator, B+C/Multichannel News business editor Jon Lafayette. “Measurement is the key aspect in all this, because clearly things are changing. ... It's not just about blasting out impressions. It's about the conversion and the engagement that you're getting with the customer.”",1.0,18,67,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"That structure continued through at least 2016, as the Volicon announcement allowed VDMS to augment the VDMS Video Lifecycle Solution, providing Volicon’s more than 1,200 broadcast customers across the globe “a seamless option to take existing broadcast feeds and channels directly to OTT cloud-based delivery models.”",1.0,14,46,0.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"There’s a chicken-and-egg issue in getting TV  content providers to participate in the new model, O’Grady pointed out: “The  content will be there when it can be monetized effectively.” He added, “We’ll follow what the industry wants us to do.” Nielsen is already working on the second phase of Extended Screen, which will be able to track fewer commercial loads and other scenarios, O’Grady said. Details are still to be determined, but measuring TV viewing on iPads and other Internet-based devices will be an part of Nielsen’s Extended Screen “2.0,” he said.",1.0,0,94,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Shortly after Thanksgiving, Verizon pulled out the purse again, this time for a content delivery network (CDN) purchase in the form of EdgeCast.",0.0,2,23,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Managed by Turner Sports, NCAA March Madness Live, which required pay TV authentication for the fi rst time last year, produced 14 million hours of live  video streaming — a total that fi gures to jump this year as more devices and points of entry are in play.",0.0,9,49,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"“We use a CDN for external webcasting,” Jim says.“Look, we don’t need the internet distribution infrastructure to deliver Hulu-like movies to millions of consumers, but CDNs arecheap and easy. It can easily cost less to use their bandwidth than to buy our own.”",0.0,0,43,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"One commissioner’s aide called the item a bit of a laundry list, and suggested that Genachowski doesn’t seem ready to get rid of the rules in October. But the source also said there are no “smoking gun” presumptions and that cable operators haven’t raised any concerns about that point.",0.0,11,49,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"I think it's mostly going to be an intense gaming format for a couple years due to the price of the consoles,” Hastings said, still hopeful that pricing on VR products will come down and become more ubiquitous.",1.0,15,38,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"PROUDEST ACHIEVEMENTS NEXT BIG THING • Working with my business partners to bring the CDN Industry pricing and usage formats in-line with customer needs at a time when it was essentially the Wild West and no one had any idea what they were paying for or how their content was being consumed. • I am proud to have been a part of the team that created and marketed streamOS. • Working with my partners to create Nine Systems, at a time when the economy and industry were both faltering. ",0.0,2,90,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"However, we’re far from ready to deploy HEVC/H.265 content over the internet, because there’s no ubiquitous H.265 decoder to use in desktop or mobile browsers. The Flash haters out there may be loath to admit it, but Flash was the H.264 Band-Aid for the web video revolution—H.264 playback was not available natively across all browsers. Because H.264 and now H.265 are not royalty-free codecs, companies such as Adobe, Microsoft, Google, and Apple have paid to use the codec in their products",0.0,5,81,0.3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The Murphy Brown reboot on CBS reaches out to both ends of the political spectrum. The premiere saw Brown, who comes out of retirement to host a cable news show, spar with President Trump on Twitter. It also featured a cameo from Hillary Clinton, who interviews to be Brown's secretary. (“For four years I was the secretary of a very large organization,” said Clinton.):The Murphy Brown reboot on CBS reaches out to both ends of the political spectrum. The premiere saw Brown, who comes out of retirement to host a cable news show, spar with President Trump on Twitter. It also featured a cameo from Hillary Clinton, who interviews to be Brown's secretary. (“For four years I was the secretary of a very large organization,” said Clinton.)",0.0,11,119,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"There are no affirmative obligations in law to require timely notification of breaches, according to Justin Brook-man, director of the Center for Democracy and Technology’s Project on Consumer Privacy. Justice’s Weinstein said that would be one of the recommendations in the upcoming package of legislative proposals on cybersecurity.",1.0,14,48,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"While Microsoft beat RealNetworks, years later, Apple would beat everyone following the intro of the iPod and iPhone. Adobe would then take over with Flash, but even that became irrelevant with HTML5. This also led to the death of Silverlight. In the end, Microsoft, RealNetworks, and Adobe would all lose out in the video format/ platform market, 20 years after it started. It’s also worth noting that all of these video platforms would have gone nowhere if it wasn’t for content. Software wouldn’t have driven downloads without anything to listen to or watch. Content was and always will be king.",1.0,17,100,0.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"The bill directs the National Academy of Sciences to report to Congress, the FCC and the Federal Trade Commission on the impact of violent  video on kids’ development and well-being. The study wouldn’t have to be completed for 18 months, a time frame that sounds like kicking the can down the road again. But Rockefeller is not likely to leave things at just an 18-month study, considering that studies are often characterized as a way to take action without actually taking action. The committee source said the bill was a first step, and Rockefeller would be looking at a host of related issues in the new Congress, though he has not decided just what that next step would be. Elsewhere on Capitol Hill, Rockefeller was joined by Reps. Ed Markey (D-Mass.) and Joe Barton (R-Texas) at a press conference where the FTC announced updates to child protection laws.",0.0,11,119,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Finally, Moffett cited Liberty  Media ’s pending $11 billion purchase       http://www.multichannel.com/article/CA6492998.html     of News Corp.’s stake in DirecTV.      ",1.0,13,26,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"MS: I don't think it's late in coming, especially given the events of this year. Tyler is going to do his thing regardless — he didn't ask for this. He was going to do everything he's done regardless of whoever is recognizing him for it. So I think this was a good time because we happened to be in a period of extreme civil unrest, and it seems like everybody is trying to jump on board as far as industry-wide equality and opportunity, and I think there's no better representation of that than him. So I actually think the timing was perfect, and I think that we couldn't have written it better than this, for him to receive it at this time and during this climate in the U.S.",1.0,18,119,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"FCC chairman Tom Wheeler sent a clear signal during that Nov. 17 hearing that his proposal to reclas-sify some over-the-top  video providers as multichannel  video programming distributors (MVPDs) was not going anywhere in the near term — or the far future, for that matter — unless circumstances change.",0.0,11,50,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Fortunately, an increasing amount of what people view today is pre-prepared content. In truth, with the exception of live sports events or news, traditional broadcast relies on large quantities of pre-prepared material, and VOD and “catch-up TV” operations are basically 100% pre-prepared. When repurposed for re-use on websites, some of these live use cases also transform into pre-prepared content. For example, a news broadcast will be cut up into its constituent stories before posting to the website, and sporting events may well be reduced to highlight packages. Freed of the constraints of live encoding, these use cases can take advantage of the advanced features of HEVC, use the full toolkit, and extract the maximum image quality (and revenue) from the source material.",1.0,0,119,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Cox does expect to step up the marketing muscle. For one thing, said Esser, it plans to increase its bricks-and-mortar presence by launching retail stores that proffer the MSO’s wireless services. But while the business model attributes all the cost to the wireless unit, he said, the Cox stores will also be promotional vehicles for wired voice,  video and broadband.",1.0,20,61,0.1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"And MSOs could unleash usage-based broad band pricing to keep new  OTT rivals in check. If, for instance, an MSO hit subscribers with an additional $40 per month in broadband fees to deliver Intel’s offering, “the service would almost certainly fail.”",0.0,9,42,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Yet I was also a bit disappointed because the site onlyfeatures videos uploaded to YouTube.Despite beingowned by the 900-lb.gorilla of web searching, YouTubedoesn’t have much incentive to send you to contentlocated elsewhere.Beyond that, it’s also a much biggertask to effectively sift through all the video on the web inorder to come up with the educational stuff, even whenthe search is restricted to .edu domains.",0.0,6,64,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Obviously, this is a worst case scenario, and there are two schools of thought on mod-16. One treats nonmod-16 streams like “ring around the collar,” evidencing a total lack of sophistication on the part of the compressionist. However, there are some very relevant arguments against the importance of mod-16. First, as shown in the Frame Size column of Table 7, not all mod-16 resolutions are a perfect 16:9 aspect ratio, forcing the compressionist to either crop pixels or adapt a non-16:9 aspect ratio, which distorts the video, however slightly. Second, the extra pixels are always at the edges, so the encoder can apply less data to these blocks without a noticeable loss in quality. ",0.0,5,115,0.2
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"With this need for multiple streams come several challenges, broken down into technology, operational, and security challenges.",1.0,14,20,0.3
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Live over-the-top video delivery is becoming increasingly more popular and competitive. There are more major media companies adding live streaming services to compete in the OTT space.  One way for media distributors to differentiate their OTT platform is by providing high-quality video with lower latency.   In this whitepaper, you’ll learn about different low latency streaming options that can be used to reduce latency for live OTT delivery. ",1.0,0,71,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"For Paramount and CBS, the revolt threatened to spill out onto other digital arrangements with the likes of  Paramount Plus ,  Hulu Plus Live TV and  YouTube TV .",1.0,16,32,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Also Read: Will Amazon Go Deep For NFL Football?,1.0,17,20,0.2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Our own  Next TV estimated that cord cutting accelerated 31% in Q1, due mainly to losses at virtual MVPDs and satellite TV service providers.",1.0,20,25,0.1
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Wireless video delivery is complicated. Not only is different technology deployed from market to market, but the nature of radio frequency (RF) dictates that bandwidth and throughput conditions change dynamically. Video-enabled handsets are available in all markets, but the capabilities of the handsets differ widely. Many different delivery technologies also are in play, including GPRS, EDGE, EVDO, UMTS, HSDPA, DVB-H, MediaFLO, Wi-Fi, and WiMAX. As 3G and post-3G networks are deployed, more bandwidth will be available to video, which will increase delivery options. But the bandwidth within a video session will still be variable, and as video adoption increases, scarcity of spectrum issues will remain",0.0,2,105,0.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"The law, which passed a Republican-controlled legislature last year, “prohibits an interactive computer service from censoring a user, a user’s expression, or a user's ability to receive the expression of another person based on … the viewpoint of the user or another person.” It also requires large  social   media platforms like Facebook and Twitter to disclose how they manage  content , to publish an acceptable use policy that users can find telling them what  content is acceptable, to publish quarterly transparency reports, and to have a complaint system in place.",0.0,11,95,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"ABOUT AWS ELEMENTAL AWS Elemental, an Amazon Web Services company, combines deep video expertise with the power of the AWS cloud. Solutions from AWS Elemental allow broadcast TV and multiscreen video to be customized, originated and monetized at global scale. Flexible, software-based video processing and delivery gives global media franchises, pay TV operators, content programmers, broadcasters, government agencies and enterprise customers the ability to deliver highly differentiated viewing experiences and the freedom to focus on what matters: transforming ideas into compelling content that captivates viewers.",1.0,0,85,0.2
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"Depending upon your choice of technologies, you may have to create a player (Flash or Silverlight), which will likely require programming resources, and you’ll have to create the HTML links to embed the video into your webpage. None of this stuff is rocket science, but it will either take time, money, or both to acquire this knowledge and expertise. And all of these tasks will be fully assumed by any of the companies available in the second and third categories. So unless you’re a streaming guru or you play one on TV, hosting your own videos isn’t free.",0.0,0,98,0.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Developed by Streaming Media under the auspices of former  EventDV editor Steve Nathans-Kelly, the site features video and text  tutorials on cutting-edge production and postproduction techniques,  in-the-field reviews of essential pro production gear, and case studies  on real-world professional online video projects showcasing innovative  and effective production workflows.Streaming Media Producer  FOCUS is the weekly e-newsletter that brings this online resource’s  signature content to 20,000 opt-in readers each week.Streaming  Teradek, LLC a Vitec Group brand, manufactures wireless  video devices for remote video capture, live ENG backhaul,  real-time monitoring, proxy recording and webcasting.For  complex IP video workflows, Teradek’s cloud-based workflow  management platform allows users to remotely managing a  fleet of Teradek encoders in real-time from anywhere in the  Media Producer’s mission is to supply expert technical know-how  world.All Teradek products are designed and manufactured  and practical how-to’s on the process of online video production  in the USA.",1.0,0,119,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The 10-episodse  series , which stars Elisabeth Moss, returns for its fourth season with three episodes premiering on April 28. Moss returns as June, whose quest for justice and revenge threatens to consume her and destroy her most cherished relationships, according to  Hulu .",1.0,17,46,0.1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"FiOS1 will also include around-the-clock traffic and weather, as well as local news and community sports. Verizon will partner with professional news organizations to deliver some of the  content .    ",1.0,0,33,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Come fall, ABC Kids will add  Disney Channel’s new  series , Cory in the House -- the record-ratings-breaking spinoff from That’s So Raven -- to the broadcaster’s Saturday-morning lineup.    ",1.0,17,33,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"That was probably the one trend that surprised us,” he said. “Overall we came in thinking it was going to be a large audience, since we’ve seen increasing in demand for these live streams across multiple platforms, and it certainly delivered.”",1.0,18,41,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,That setup is in line with how digital advertising is sold and for a long time has been the primary way that linear addressable was sold too.,1.0,20,27,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"With TV manufacturers embracing built-in internet connectivity, we are bound to see a massive boom of consumption in the living room. Mobile technologies, albeit a political train wreck, are also showing exciting signs of promise and real growth. As for the monetization models that make all this possible, online video advertising has always been a moving target, but there’s no question how this will play out in 2009. Industry rates and delivery mechanics will be set by those companies that are making the deals. I don’t think we need a committee or an organization to “set the stage” in this arena; it’s happening already, and history is being written by the victors.",1.0,0,112,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Sohn has already faced a nomination hearing , during which the Republican questioning seemed less pointed and adversarial than expected. But since then there appears to have been a  ramping up of opposition , which fans of Sohn attribute in part to pushback from industry players over the net neutrality issue and perhaps an effort to slow-roll any third Democrat on the five-member commission to forestall internet service provider or broadcast reregulation.",0.0,11,73,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Elias also is a key driver in negotiations with major pay TV providers across wide-ranging digital platforms and has emerged as a leader in working through increasingly complex issues with Fox Broadcasting affiliate stations. He has demonstrated a strong ability to navigate strategically through the constantly shifting TV-distribution landscape. Prior to joining Fox in 2010, Elias was director of strategy and business development at A+E Networks. Before that, he was Sezmi’s director of  content partnerships, negotiating  content licenses for the company's hybrid  OTT video service. He has also held business development positions with Yahoo! and CBS. Elias earned bachelor's degrees in political science and journalism from Emory University and a master’s degree in communications management from USC’s Annenberg School for Communication ☀ Journalism.",0.0,1,119,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Registered members of the audience can send in questions from their keyboards during this interactive Webinar. Register at least an hour ahead of time, at       www.multichannel.com/rules2008    http://www.multichannel.com/rules2008     .      ",1.0,18,37,0.1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Launching broadcast-affiliated cable networks in lieu of cash for station carriage was the brainchild of John Malone at Tele-Communications Inc. The  National Cable & Telecommunications Association is paralyzed because operators and programmers are members. In 2005, the Federal Communications Commission concluded retrans works.    ",0.0,2,46,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"For remote applications, the ability to leverage two different cellular services with high- quality cellular modems helps ensure that you have a robust signal compared to the hundreds  or even thousands of handsets surrounding you. The threaded hole enables you to get the VidiU Go up higher and into the clear. Antenna jacks can be connected to directional antennas in remote, or even installation-type, situations.",1.0,12,66,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"But during the session on “ Media Advocacy Groups: Friend or Foe?,” three attendees complained to Winter about the PTC’s tactics, with one audience member suggesting that advertisers should be able to take action for “restraint of trade” when angry e-mails or phone calls from advocacy groups flood their companies.      ",1.0,20,53,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"This reduction in bitrate can have a significant impact on edge cache costs because the file size is now smaller when video is delivered to end consumers. And in some scenarios, like delivery to a high-resolution tablet via 4G, this may allow the viewer to watch a 1080p stream, rather than a 720p stream, improving the overall quality of experience. ",1.0,12,61,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,The dedicated racquet-sport service signed the sportscaster to a multiyear deal involving a variety of network functions.,1.0,16,20,0.1
