scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,paragraph,label,bottid,word_count,number_of_types
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,"The industry also received strong endorsements from technology heavy weights that have historically paid only cursory attention to streaming. Cisco made headlines by declaring an aggressive commitment to streaming, buttressed by CEO John Chambers’ declaration that the revenue opportunity demanded attention even by Cisco’s lofty revenue standards. In the span of a week, Cisco announced the release of appliances optimized for streaming, as well as a system for managing the distribution of streaming content. Similarly, IBM initiated an aggressive digital media program and has worked diligently to align itself with the leaders in the streaming industry. When players of this size recalibrate their digital media strategies, it is evidence of both the maturation of the technology and its rising prominence as a key driver for application and infrastructure investment.",0.0,0,127,0.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Many factors affect the price you pay for the delivery of audio and video content via streaming and downloads. With this inmind, let’s look at the two biggest factors that affect the price that are relevant to all delivery providers—bandwidth commit and storage—and what you can do to help get the best price.",0.0,0,53,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"2.What formats does the serviceprovider support? When it comes to providers, some support all of the formats, some support some of the formats, and some only one of the formats. Rarely does any one provider support streaming of content in Windows Media, Flash, QuickTime, and Real formats. While it may seem odd that they don’t support all of the formats, there may be a logical explanation. If a provider is only going after a specific vertical or industry, for instance the webcasting space, chances are they don’t yet support Flash Video, since the Flash Video platform is not yet used frequently for live streaming delivery. Or a provider may not support a particular format because the format provider will not allow them to unless they are certified and licensed to do so. Providers should be upfront and honest about what they support today and what they may support down the road. On Microsoft’s and Adobe’s websites, you can see who is certified to provide delivery services in both of their formats. ",0.0,0,127,0.3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Often times enforcement of compensation is overlooked and reimbursement isn't enforced because the technology management and accounting teams aren't able to communicate in a way that makes sense to each other. Account management may not be able to understand a network performance chart or have the acumen to translate metrics into a financial equivalent.,0.0,0,54,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"Expo TV president Bill Hildebolt tells us that “content needs to have several attributes to be monetized by advertising, including a critical mass of viewers and a definable viewing demographic that is of interest to advertisers.”",1.0,0,36,0.3
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"Flash is the only player that doesn’t have a simple facility for storing the file to hard disk for later playback. For example, with the QuickTime player, you right-click and choose Save As, so the kiddies can see the new Disney trailer as many times as they’d like without re-downloading. To do the same in Flash, you’d have to design a custom player, which is beyond the capabilities of many small companies.",0.0,0,72,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Though Real’s popularity seems to be dropping fast, its quality is still the best, especially at lower data rates.",0.0,0,19,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Based on that information, John calculates that he can safely send a 400Kbps stream to 4 viewers, if each one is watching the same video format (in the instance of the TriCaster Pro, it would be limited to Windows Media). The calculation is 400Kbps x 4 = 1600Kbps, or just over 1.6Mbps. This provides adequate bandwidth overhead to compensate for a drop in upload speed, an occasional church worker sending out small emails, or any other programs that might be running on one of the church’s machines. If John finds out that one of the guests requires Real or QuickTime to view the wedding, though, he will have to use one of the four potential streams for that format and may need to hire space on a streaming server for a block of time during the wedding to accommodate the use of a different format or additional viewers.",0.0,0,127,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"Abacast The best stream! at the best price! Abacast’s unique Distributed Streaming technology makes it possible to deliverthe highest quality stream with unparalleled scalability at the lowest costs.Up to 98% less expensive. Our closely monitored streaming network also delivers end-to-end Quality of Servicemonitoring and detailed real-time statistics.Abacast technology is the corner stone of a full service CDN product offering that also includes live and on-demand Streaming, Ad/Content Injection, Digital Rights Management, Podcasting, cellular streaming, complete subscription systems, high-end audio processing/streaming cards, audio and video encoding software, custom media player/web design and 24 by 7 premium service, education, and support.",0.0,0,99,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"FLV Hosting FLV Hosting was formed to provide low cost FLV hosting and to simplify video broadcasting. Choose from our off the shelf delivery systems, or allow us to provide a custom solution for you.",0.0,0,35,0.2
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,"Ignite Technologies, privately-held and headquartered in Frisco, Texas, provides the industry’s most secure and scalable Content Delivery Solution enabling customers to efficiently publish, deliver and manage digital assets—from rich media content for communications and training to software patches and virus updates—to anyone, anywhere, at any time. Ignite's patented Content Delivery Solution overcomes network and connectivity constraints that have limited the ability to reach online audiences with the highest quality, secure rich media. Ignite's Solution has been deployed across hundreds of thousands of users around the globe at companies like Accenture, BearingPoint, Sabre, and Proctor & Gamble.",0.0,0,96,0.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Qbrick, the European Choice for Global Streaming, is the only B2B Full Service Provider within Streaming Media Solutions in Scandinavia. With Qbrick you can take advantage of high-quality, reliable streaming services. Use your intranet to communicate with video and audio or use the Web or 3G to deliver a superior user experience, reach worldwide audiences and launch new communicationinitiatives. Whether it's on demand or live broadcast Qbrick streams content flawlessly. Qbrick CDN (Content Delivery Network) supports all media formats including Windows Media, Real, QuickTime, Flash, MPEG4, MP3 and 3GP. Keynote, the Internet Performance Authority, have rated Qbrick CDN A+",0.0,0,99,0.2
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"With so many choices out there, from WindowsMedia to Real to QuickTime to Flash, the format choice depends on many factors. In some instances, the video administrators encode the video in multiple formats to ensure that students can view it regardless of their individual computer setups.",0.0,0,46,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Not surprisingly, Ives agrees, saying that using voice recognition technology can more accurately match ads to the content of the file. Laatz concurs and believes that ad revenue over the next 5 to 10 years will flow from other areas such as print, TV, and radio to online video ads, and he predicts that the numbers could be in the $5–$10 billion range in overall revenue from multimedia text ads.He also points out that, “There will, of course, be some growth, but the pace of reallocation will far exceed the growth of the ad space just as it has happened with the emergence of online ads.”",1.0,0,106,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Even if you don’t make the switch to Silverlight, thereare several valid reasons for Windows Media producers to consider Expression Encoder.For example,Expression Encoder can import QuickTime files, whichis great if you’re producing in Compressor, After Effects,or Premiere Pro on the Mac.The Expression Encodercan batch encode multiple files, and it is compatible withcompression acceleration co-processors from Tarari.",0.0,0,56,0.2
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Looking back, 2007 has been a pivotal year for the indurty and one laden with milestones for us here at Sonic Foundry. The year started brilliantly with analyst recognition that webcasting had evolved into a valuable communication medium with growing wide-spread use and increasing adoption in the years ahead. Perhaps reflecting this phenomenon, we were honored by several organizations as one of the fastest growing software companies, and Mediasite was voted Best Webcasting Platform and Best Webcasting Appliance by the readers of this very magazine. It has been a great year.",0.0,0,91,0.3
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Do you remember the old dot-com days when the conventional wisdom was that brick and mortar businesses would collapse at the hands (or keyboards) of the e-business start-ups? Instead what happened was successful businesses embraced the internet to enhance their workflows and entirely new business models emerged enabled by the web.,0.0,0,51,0.3
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"Over the past 10 years I've seen a lot of thingshappen in this industry and it’s the people, like thosefeatured here, that have shaped it, one day’s work ata time.It’s hard to believe that Streaming Media’s10th anniversary is this year— 2008.Along the wayI’ve met a lot of inspiring thought leaders who’venever given up on this industry.Some of these peopleare new to me and the industry, and some I’ve knownfor almost as long as Streaming Media’s been around.All of us, that I like to call “a community”, have asomething binding going into 2008 that we’ve neverhad before, without skepticism—real opportunity.The opportunity to be involved in changing theworld.The way we work, the way we are entertained,the way we communicate ...the way we share.",0.0,0,121,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Whatever the method, and whatever the definition, P2P vendors need to cross several barriers to persuade content owners to use P2P. These companies need to be able to prove that they can overcome the security issues of earliergeneration P2P content delivery, that they can provide meaningful business analytics information—so content owners can track information about the use of their content—and that they can monetize the entire process both for themselves and the content owner. Finally, and perhaps most importantly, they have to develop a seamless and simple process for consumers. None of this is easy, but there are lots of companies betting on P2P as a cheaper delivery option for long-form video, and content owners are beginning to listen.",0.0,0,119,0.2
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The evolution towards delivery of large digital assets, like software, gaming and movie files, threatens to change things. As these precious digital assets are made available for business on the Internet, these “one-size fits all,” traffic-based models must evolve.",0.0,0,39,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Overall, it takes the confluence of factors to actually see the benefit of shooting in progressive mode as opposed to interlaced. That is, you need high-motion video with sharp detail shot at a very high shutter speed, along with video delivered at a resolution large enough and data rate high enough to show off and preserve the quality differences.",0.0,0,59,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"These web video publishers need to embrace and leverage complex technologies but often do not have the technical expertise to match the need. Those organizations require partners with fullfeatured solutions that make their entry into this technology quick, smooth, and painless. And even organizations with solid video and IT support find themselves facing tough choices. Right at the top of the list is whether streaming or progressive download is a better delivery mode for their content.",0.0,0,76,0.2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"A Brief History of Video Delivery Protocols In the 1980s, standards for audio/video encoding products for consumers first became available with videoconferencing systems using such standards as H.320 for videoconferencing over ISDN and H.324 for video conferencing over plain old telephone service (POTS).",0.0,0,43,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"And taking that thought even further: “The challenge is about what’s the sort of product or service, what’s the consumer proposition that your content enables, and what’s the business model surrounding it, whether that happens to land on a box in the den or a box in the living room,” says Glotzer. “The value of an impression, for example, is not greater or lesser on the two-foot interface than the ten-foot interface.”",1.0,0,72,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"And with all the new opportunities coming online to reach the TV, it’s full steam ahead with trying to exploit their potential. “We’ve proven that we’ve created a stable, reliable, convenient environment for the consumer to obtain digital content. Now we’re finding ways to take that service to as many platforms as we can—that includes our relationship with Intel Viiv, the Media Center PC, as well as through extenders. Also this year we’re going to offer download-to-burn. And at CES we spent a lot of time meeting with potential new partners,” says Ramo.“ We’re looking at every angle possible.” ",0.0,0,100,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"And in preparation for this oncoming deluge of demand, it behooves content owners/producers/aggregators to at the very least dip their toes into the water so that when this demand does materialize they can be ready to take full advantage of these exciting new inroads and finally begin to deliver IP content to living rooms across the country.",0.0,0,57,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"What’s New from Microsoft What’s new are updated codecs released in November 2006 with Windows Media Player 11. In his article, “Best Practices for Windows Media Encoding” (2007 Streaming Media Industry Sourcebook, pp. 122–128), Ben Waggoner described how to get those codecs, which ship with Microsoft Vista and can be accessed by updating to Windows Media Player 11 or by installing the Windows Media Format SDK 11. Waggoner details the relationship between VC-1 and Windows Media 9 in that article, and also in the interview available on our website. To make sure we’re on the same page, let me summarize them here.",0.0,0,102,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Table 1 shows a summary of the results. Overall, since lower scores are better, Flash edged out Apple’s H.264 for top quality, 1.39 to 1.72. However, as you can see, Flash scored 106 total points to 100 for WMV-9 AP and H.264. It’s nice being first and all, but with this small a difference, you have to wonder if anyone will notice. As it turns out, analyzing each category separately put a different spin on the issue. So let’s jump in. ",0.0,0,82,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"As such, it’s an outgrowth of a major change in Microsoft’s strategy and corporate culture, says Microsoft's Sean Alexander.“Rather than have a single organization [within Microsoft] thinking about digital media, the entire company needed to think about it,” he says, “much in the same way that ten years ago the entire company needed to start thinking about the internet.”That Silverlight is coming out of the company’s servers and tools division suggests the degree to which hardware may play a role in the technology’s future.",0.0,0,84,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"The fact that Flash Video can be both streamed from a Flash Media Server and delivered via progressive download from an HTTP server has long been one of its strong points, and counters the argument that high licensing fees make delivering Flash Video cost-prohibitive. “One gigabyte of Flash Video is going to cost the same as one gigabyte of WMV or MOV when delivered progressively,” notes Richter. “Plus, the Flash Media Server is a very versatile server that’s capable of serving up much more than just video streams.”",0.0,0,88,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Compressed Quality  Compressed video quality relates to two primary factors;the ability of the encoding software to preprocess the videofile, which includes scaling and deinterlacing functions, andthe quality of the codec itself.I tested the first by encoding a4:3 DV test file to 640x480 and 320x240 resolutions in theUniversal Video Encoder, and scaling and deinterlacing aspart of that process.I tested the second by scaling anddeinterlacing in Adobe After Effects and then encodingthese preprocessed files in the Universal Video Encoder.",0.0,0,78,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"2.Because progressive download is really just file delivery, is perfect for existing content delivery networks and, therefore, for supporting a very large viewing audience. Since viewers are downloading the video file, playback is not affected by how fast they are receiving the file.With progressive downloadand a little patience, the user can view the video without the start/stop buffer breakdown typical of streaming servers, ensuring a higher-quality viewing experience (p.56).",0.0,0,69,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"1. We weren’t describing what is possible with each format, only what you’re likely seeing when you view those formats today. Also, the term “streaming media” has been used to cover all forms of video being delivered online. To define:",0.0,0,40,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"If DRM created such “friction between [content owners] and their customers” (as someone quoted in the article claims), how did Apple sell one billion-plus DRM-managed music tracks? How did American Idol sell 250,000 music tracks in five days using Windows Media DRM? How do Napster, the NBA, the UFC, Disney, Starz, Wal-Mart, CinemaNOW, MusicMatch, and [the list goes on and on] have such great success using DRM with all this friction? Where is the friction?",1.0,0,75,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Making instructors’ and students’ lives easier was the key return in language courses. The weekly hassle of making sure tapes were ready and available every week of every semester was eliminated. Students no longer had to buy tapes or compete to use a limited number of cassettes and players the night before a test. Add to that the fact that we no longer needed to staff a language lab or spend hours duplicating tapes, and it was easy to sell streaming in straightforward economic terms.",1.0,0,85,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"For the overall fastest live encoding speeds, you’ll want to look at Inlet’s Spinnaker, which is designedfor high-availability broadcast applications.",0.0,0,20,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Timeline Global momentum for WiMAX is notably strong and growing.In the United States, Clearwire launched in 2003 and now operates in 39 domestic markets and four international markets, offering 1.5Mbps download and upto 256Kbps upload speeds. Last fall, Sprint Nextel also announced that it plans to develop and deploy the first 4G nationwide broadband mobile network based on Mobile WiMAX. The infrastructure costs will be $1 billion in 2007 and $1.5–$2 billion in 2008.",0.0,0,74,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"On the other hand, audio/video synchronization, an issue raised on Episode’s user boards, was perfect over the nearly six-minute test file. I also analyzed the WMV file created by Episode with Sliq Media’s WMSnoop, and the statistics and data-rate display looked similar to that of the file created in the Windows Media Encoder. ",0.0,0,54,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Encoding Issues There are a couple of caveats. First, ProCoder has issues with multi-pass H.264 encoding when encoding within the ProCoder program. Specifically, if you set up a batch routine that includes multi-pass H.264 encoding, ProCoder will encode only the QuickTime files and none of the others in the queue. You can work around this issue by encoding in Job Queue Manager or via a watch folder, but not within ProCoder itself. In addition, the Job Queue Manager frequently displayed an unspecified error when encoding multi-pass H.264 files, so I used single-pass encoding for all performance tests and encoded files for quality-related tests one at a time.  ",0.0,0,109,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Input Support—Rhozet reserved high-end productionformats like MXF, GXF, LXF, Omneon, Quantel, PanasonicP2, and Sony XDCAM for Carbon Coder, their high-endproduct, so it should come as no surprise that a product inProCoder’s price range and target market wouldn’t supportthese broadcast and ENG-oriented input formats either.",0.0,0,44,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"While the text in this version of the Bible is formatted to fit the screen, Skyward has also developed a format for magazines that shows the original layout and then allows users to zoom in on different sections they want to read. Additional capabilities they’ve enabled are things like live chat between multiple users during a live mobile video broadcast, and applications that provide branded experiences around video content.",1.0,0,69,0.2
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"When content creators build mobile experiences, they insert graphics just as broadcasters do, overlaying graphics onto video. Only now, “the player has the ability to adjust that graphic to fit onto whatever device wants to watch it,” says Johannessen. And by combining their resolution-independent, vector-based graphics creation engine with the separation of video and graphics, “it enables you to get a really crisp, personalized experience for your device, which would be impossible to do if you embedded your graphic into the video stream,” he continues.",0.0,0,85,0.4
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"It’s safe to say we will see future announcements from Adobe regarding DRM improvements to the Flash ecosystem. When asked about Adobe’s future as a DRM technology innovator, Hock predicted that “we will continue to treat DRM as an extra layer of protection and continue to update and modify our technology. There is no holy grail of content protection and it’s a continued effort.”",1.0,0,64,0.3
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,"RealNetworks Helix Security Originally touted as a solution to address a variety of file DivX has done a great job of licensing their core DRMand codec technology to numerous different devices,portable media players, and DVD manufacturers to furthersupport the playback of encrypted DivX content beyondthe PC.However, they have not done a very good job oflicensing the technology out to third parties, and to datethere are no major media outlet licensees of the platform.For more information on DivX Open Video System, see http://www.divx.com/company/partner/ovs.php.",1.0,0,82,0.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Typically, consumer video websites process video files in a fairly straightforward fashion: A user uploads a video file, the file is transcoded to acommon format (Flash, for example), and then, when a viewer clicks on alink to view a program, the content is progressively downloaded to the viewer. In most cases, video is viewed on-demand as opposed to being streamed live, and it is accessed by individuals one at a time with limited or no interactivity between the creator and viewer. Additionally, in the consumer market place, video is distributed over the public internet with minimal concern for publishing control and content security.",1.0,0,103,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"But until those expatriate populations are supported by broadband penetration and CDN expansion, MTV’s Rockwell forecasts that the “largest international growth digitally for MTV will come from the U.K., Germany, Japan, and Korea. While India is hopeful for MTV, infrastructure in the subcontinent has a long way to go.”",0.0,0,49,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"Companies like ROO and Babelgum are making investments in P2P technology to try to bypass infrastructure constraints. ROO recently purchased P2P assets fromWurld Media and is “integrating them into the core technicalarchitecture to be able to maneuver through the current challenging state of broadband infrastructure in emerging markets,” according to CEO Rob Petty.",0.0,0,53,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Fantastic, right? Wrong. On the day of the show, we couldn’t establish a live connection for more than a couple of minutes. Not only that, but we couldn’t get a signal on the side of stage, or for that matter in front of stage—nevermind fifty yards away. We tore down our entire infrastructure and rebuilt numerous times. Nothing worked. That was when we realized there were seventeen— count ‘em: seventeen—wireless networks within range.",0.0,0,73,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Cross-Platform Support is Critical Adobe Flash Video—which has been a critical enablerin the explosion of video on the web—exemplifies strongcross-platform support.I believe that Adobe’s consistenthigh-quality implementation of Flash Video on bothWindows and Macs is a key reason for Flash Video’snear-ubiquitous adoption by web video sites.In contrast,I believe that the limited-effort, cross-platform supportthat Microsoft gives to Windows Media on Mac andApple gives to QuickTime on Windows is the reasonthese formats have not achieved similar adoption byvideo providers.",0.0,0,76,0.2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The Future “QuickTime will continue to be a big part of the Apple OS,” says Wan. “As a result, QuickTime will be pushed into areas of media delivery (including interactivity). However, I think the future direction of QuickTime will largely be based on published standards. The wild wild west days of QuickTime are well behind us.”",0.0,0,56,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"The Media Encoder interface then loads on your screen and—if the export is from Premiere’s timeline— displays the original media at the point where the Premiere current-time indicator (the cursor, known to FCP users as the playhead) was sitting prior to launching Media Encoder, a real time-saver for those who want to move between editing a series of clips and trying out small encode samples. You can switch between your source and output by selecting between the two tabs at the top or by using the toggle button at the top right, which automatically switches between the two.",0.0,0,98,0.2
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"Two final thoughts for choosing a rich media system: First, the system should quickly and easily convert the live presentation into an on-demand presentation. Second, if employees frequently hold training or other presentations, the system should offer a media management solution that helps organize and present the content in a searchable format, with user tracking and reporting, and certification and testing. ",1.0,0,62,0.3
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"“The corollary of that theory is that it’s impossible to gather all of those people in any one place. The 15-year-old kid who’s really into music in the U.K. may be hanging out on Bebo. His opposite number in Oklahoma may be hanging out on MySpace. A 15-year old in Montana is hanging out in YouTube, and my aunt Jenny, who’s been an AOL dial-up user for 10 years and just got a cable modem, she’s on AOL Video. And if you want to reach all those people, you have to have your video in all those places.”",0.0,0,98,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"several key trends are shaping the future of the livestreaming market. While the number of streaming distribution outlets, web viewers and video content itself are all going up, the cost to produce high-quality live streaming content is going down. Lessons learned from traditional TV broadcasting and post-production are helping us.",1.0,0,50,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Telestream has a long history of innovation in on-demand file based workflows. Now, our Wirecast products have allowed us to enter the live stream-based market. We look forward to expanding our live video production solutions to serve the growing number of broadcasters, corporations, universities and houses of worship who need to quickly and affordably broadcast live events, lectures, services, and town hall meetings to web, mobile and TV audiences.",1.0,0,69,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"face of environmental and cost concerns, organizations must find a way to optimize collaboration. Today, the combination of video technology with social media and collaboration tools such as Microsoft SharePoint delivers information to employees – and real business value to the whole enterprise.",1.0,0,43,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Globally, video continued to be the largest driver of bandwidth demand, both from content providers and consumer broadband users alike. As broadband speeds continue to increase and fiber-to-the-home (FTTH) deployments become more ubiquitous in North America, video will continue to fuel this growth, and the explosion of high definition (HD) video will be the icing on the cake. Peer-to-peer (P2P) traffic has shrunk tremendously from what we saw between 2005 and 2007, as the quality and increase in availability of online media has met the demands of viewers",1.0,0,88,0.2
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"over the next year, media will become an ever more pervasive part of our lives. Mobile devices will create new viewing minutes throughout the day andhigh quality video content willstream to us in any form we desire. There will be no difference between the monitor on your desk and the television hanging on your wall. Through vast scalable IP in 2010, Internet content  providers will continue to  improve their ability to profitably monetize their offerings. This implies continued downward price pressure for traditional caching and streaming CDN services, and CDNs will thus continue to push for lower costs from their suppliers. Successful CDN companies will expand their partnerships for technology, sales and support.",0.0,0,115,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"2010 will be the year that major studios and networks choose who will manage their libraries and help usher in a huge sea change for the cable, television, and film industries. I’m pleased to note that Digital smiths is a central player in that space, and this year we plan to expand our market share through our signature mixture of great technology and great client service.",0.0,0,66,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Aspirational 3: The marketer’s dream: I am being heard. I hope marketers everywhere will begin to use advanced, immersive video analytics to determine the effectiveness of video as a powerful communication medium.",0.0,0,32,0.2
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"More than any other year, 2009 saw the rise of video one of the most effective communication mediums. In 2010, the focus will be on high quality content, storytelling, and business models that will continue to emerge to foster that growth.",1.0,0,41,0.3
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"We’ve also seen organizations restructure to provide clearer ownership over webcasting and unified communications to eliminate overlap and waste caused by internal power struggles. And most importantly, we’ve seen clearer visions emerge for adopting, growing, and measuring the success of these online communications initiatives.",1.0,0,44,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"HTTP-based streaming is an evolving innovation that will yield significant benefits for content providers, while providing consumers with better access to bandwidth-optimized, high definition content. Since HTTP-based streaming utilizes existing web server infrastructure, eliminating the need for separate, dedicated media servers, specialized software tools and associated hosting fees, it will ultimately enable content providers to lower operating costs, realize greater management efficiency, and scale infrastructure with greater flexibility.",1.0,0,68,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"MONETIZATION AND SECURITY CONCERNSDoes the service support your monetization business model? For example, if you’re webcasting for leadgeneration, can you capture names and email addresses limited camera equipment, AV, or even IT skills. If you’retrying to host a high-quality event, factors such as lighting, microphones, and capture settings can make a huge difference in quality, and you’ll likely want some help for your first one or two events, perhaps for all of your events. Some live streaming service providers can send a technician with all necessary equipment to your door for a turnkey webcast, but most can’t.",1.0,0,97,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Digital Rapids has rethought the selections in terms ofinclusive project shortcuts. This allows two projects to beset up exactly the same, with the same format and bitratebut with different audio and video inputs.This way, only a single choice on the touchscreen could yield a change to a number of settings, including the inputs, allowing for rapid reconfiguration in the field.",0.0,0,60,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"by allowing the attendant to handle all the video and audio mixing and editing on-the-fly rather than in a more time consuming and expensive postproduction mode. Movies are recorded and stored locally as Apple QuickTime. MOV files. Using BoinxTV’s built-in transcoding software, these can be exported in a variety of popular formats, including MPEG-4, Windows Media, AVI, FLC, DivX, andmore. These files can also be formatted for portable devices such as iPods, iPhones, and 3G mobile phones.",0.0,0,77,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"With TV manufacturers embracing built-in internet connectivity, we are bound to see a massive boom of consumption in the living room. Mobile technologies, albeit a political train wreck, are also showing exciting signs of promise and real growth. As for the monetization models that make all this possible, online video advertising has always been a moving target, but there’s no question how this will play out in 2009. Industry rates and delivery mechanics will be set by those companies that are making the deals. I don’t think we need a committee or an organization to “set the stage” in this arena; it’s happening already, and history is being written by the victors.",1.0,0,112,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,"Zhanfan is also deputy director of the State Administration ofRadio, Film, and Television (SARFT), the Chinese ministryresponsible for program licensing, so his warning also carried anofficial announcement that SARFT would monitor local stationsand commercial websites.",1.0,0,35,0.2
